0,1,cluster
1.6490142459033699,1.4585207096486446,1
1.6943065614302077,1.9569089569224076,1
1.4297539875829992,1.429758912915246,1
1.9737638446522174,1.7302304187458726,1
1.3591576842195143,1.6627680130757894,1
1.3609746921562613,1.360281073928923,1
1.5725886814698102,0.9260159266026606,1
0.9825246502460901,1.3313137412277083,1
1.1961506638996728,1.594274199778582,1
1.2275927773436368,1.0763088895994126,1
1.9396946306764662,1.4322671098540394,1
1.5202584614063772,1.072575544135963,1
1.3366851826424453,1.5332767769129598,1
1.1547019267733092,1.6127094055037017,1
1.3198083930243585,1.412491875062017,1
1.3194880163311808,2.055683455352681,1
1.4959508325786197,1.18268672131323,1
1.7467634736309567,1.1337469050086932,1
1.5626590785014267,0.9120989628360674,1
1.1015441853304708,1.559058370760737,1
1.721539973998623,1.5514104843569911,1
1.465305515283528,1.4096688913232134,1
1.0564434028897718,1.2840467374815874,1
1.3618083687120637,1.8171366678656746,1
1.6030854868705384,0.9710879533911798,1
1.5972251908184385,1.384475315875105,1
1.2969233999082124,1.6835028866522603,1
1.8092998567487852,1.7793840357348596,1
1.2482347430332084,1.4072362872446356,1
1.5993790294210692,1.7926635381367078,1
1.356247728646413,1.444302307000855,1
1.1680995077981915,1.1411380127757988,1
1.7437577467182594,1.906872008571247,1
1.4783969635258998,1.8010598693676072,1
1.6084908075142903,1.3064640736184627,1
1.608418681652524,1.9614109699397908,1
1.4892521882670144,1.9693930967442017,1
0.7140764687730767,1.7465707513125672,1
1.5261141204714515,1.4102977948602398,1
1.5275282329606508,0.9037293256197322,1
1.4340984336487463,1.6071337714535239,1
1.9433682134224548,1.3445189345179058,1
1.2574519191320437,1.349472886924639,1
1.7746206353106222,1.5986253328979054,1
1.3410719388698884,1.6539802299340067,1
1.5291232648044122,1.7905934971598667,1
1.2893840718367944,1.4017013560206695,1
1.3823675540603526,1.0609455155603644,1
1.5888360831193729,1.5783165816539668,1
1.5015340369927384,1.429623859987456,1
4.075388777384876,6.873806403170392,2
4.3971856450419695,6.759316819233514,2
4.451614286500197,7.121215257044361,2
5.065855770363159,7.052373343849552,2
4.57726511721683,6.97766622527015,2
3.9243686354102874,6.992045837365235,2
4.518069062982308,7.738972633745586,2
4.442291710565663,7.090464202700084,2
4.489586469088427,6.64939658871414,2
4.842846844354506,7.225579909806032,2
4.737309584112914,6.7271837635615785,2
4.92083829328083,6.5794446811623155,2
4.676057128140081,7.657136687742994,2
4.202839102460794,6.8301106811191685,2
4.529895409526293,6.848957303765141,2
4.03480097068016,7.020568892441808,2
4.181308885882169,7.142077729190555,2
4.224172729729859,7.464980321505262,2
4.265024012299129,6.903381545138298,2
4.744055165210901,6.6307407050698135,2
4.568237980381239,7.392142826284728,2
4.017755029631632,7.055390157559692,2
4.577964838274527,7.234546861533193,2
4.128914786736575,6.603863016074717,2
4.65658246968507,7.0890954019699555,2
4.575147855103763,7.103934462849093,2
4.295992583526453,7.069676109148301,2
4.587921741989605,6.78569457459209,2
5.059732353343427,7.142149876273536,2
4.142608950839206,7.196966082590149,2
4.207595498931804,7.2361253811227355,2
4.8475786737022215,6.753795304494487,2
4.789012838773297,7.12383427808095,2
4.746618047998347,7.5690378947961845,2
4.426383565199139,6.773879150692753,2
4.233145671112343,6.755256914510369,2
4.476869487175769,7.102345592444993,2
4.583007239799006,7.248154974710807,2
4.503900567563372,7.436060223147195,2
4.420602950028613,7.816050749976886,2
4.687700204329502,6.742852733075115,2
4.178732250581667,7.144741724572955,2
4.432961164402244,7.2142001482276275,2
4.641971287372064,6.978151326202938,2
4.245961884579478,6.54554583259424,2
4.366045514379894,7.256919638297042,2
4.564228123239062,6.626278366386404,2
4.551954277755355,7.115595213918651,2
4.23484276913966,7.046117531783659,2
4.5174626155338,6.6571089106508134,2
8.907336208104486,8.968235357910471,3
9.124915372952584,9.11614061561047,3
8.386699189612873,8.518652488025463,3
8.954510580162598,8.954135785273664,3
8.954514305891815,9.955819447196417,3
8.97126715320795,9.14066969205418,3
9.08620052904796,8.99541737539174,3
8.705419226607898,9.02769076614798,3
8.56815243563873,8.728954417977999,3
8.65439093565127,8.824562241815897,3
9.494397570002054,8.239820442222477,3
9.005878057112355,8.316185238643104,3
8.658420440263171,9.126685179090211,3
8.81928400572864,8.476676566621208,3
8.58540888722201,9.003879324680403,3
8.58089001048486,8.864937576874594,3
8.813671551971145,8.604519895718255,3
9.443183226797599,8.990175706695403,3
8.192457224002718,8.85593629443083,3
8.601464060569484,9.055730000438867,3
8.56224377847019,8.765579067559932,3
8.951496183694138,9.059726558251038,3
8.439911077883268,8.699649629247716,3
8.657516406651714,8.604001230227887,3
9.329636272084329,8.921494513288287,3
8.421734813699487,9.075358584116433,3
9.43664685910379,9.109739578165344,3
8.344189010213796,8.654729778140124,3
9.180073344755987,8.587699160314367,3
8.93314582844387,9.032390216028801,3
8.521920858526576,8.782142393181461,3
7.827619797979279,8.492683707599713,3
8.724229554582053,8.425665045410545,3
9.289723391179491,8.37095758661181,3
8.667986653990905,8.839222173185828,3
9.232381986719835,8.369241354646169,3
9.148949125646489,8.803069918305876,3
8.505547404685615,8.938631042278981,3
8.859717908672042,8.619934936852362,3
8.820940625497006,8.684405920941472,3
8.834055203575375,8.998639202356316,3
9.275805044843606,8.428655350351946,3
9.439910012396881,8.21437366014325,3
8.754464471489326,8.976495161945374,3
8.88429756032051,8.613190144053823,3
8.737563324892818,8.65209971960235,3
8.623190572916737,9.054880629106307,3
8.907104645789515,8.592127121421804,3
9.069879962629976,8.892189856262984,3
9.043858635651688,8.988888652577085,3
